OPERATOR_ID,SYSTEM_TYPE,STATE,IYEAR,mileage,SYS
38887,HL (Hazardous Liquids),GA,2013,11.67,HL
38887,HL (Hazardous Liquids),GA,2014,11.67,HL
38887,HL (Hazardous Liquids),GA,2015,11.67,HL
38887,HL (Hazardous Liquids),GA,2016,11.67,HL
38887,HL (Hazardous Liquids),GA,2017,17.13,HL
38887,HL (Hazardous Liquids),GA,2018,17.13,HL
38887,HL (Hazardous Liquids),GA,2019,17.24,HL
38887,HL (Hazardous Liquids),GA,2020,17.24,HL
38887,HL (Hazardous Liquids),GA,2021,17.24,HL
38887,HL (Hazardous Liquids),N/A,2012,0,HL
38887,HL (Hazardous Liquids),N/A,2013,0,HL
38887,HL (Hazardous Liquids),N/A,2014,0,HL
38887,HL (Hazardous Liquids),N/A,2015,0,HL
38887,HL (Hazardous Liquids),N/A,2016,0,HL
38887,HL (Hazardous Liquids),N/A,2017,0,HL
38887,HL (Hazardous Liquids),N/A,2018,0,HL
38887,HL (Hazardous Liquids),N/A,2019,0,HL
38887,HL (Hazardous Liquids),N/A,2020,0,HL
38887,HL (Hazardous Liquids),N/A,2021,0,HL
38887,HL (Hazardous Liquids),NM,2015,68.37,HL
38887,HL (Hazardous Liquids),NM,2016,68.37,HL
38887,HL (Hazardous Liquids),NM,2017,68.37,HL
38887,HL (Hazardous Liquids),NM,2018,68.37,HL
38887,HL (Hazardous Liquids),NM,2019,68.17,HL
38887,HL (Hazardous Liquids),NM,2020,68.35,HL
38887,HL (Hazardous Liquids),NM,2021,68.35,HL
38887,HL (Hazardous Liquids),TX,2015,4.6,HL
38887,HL (Hazardous Liquids),TX,2016,4.6,HL
38887,HL (Hazardous Liquids),TX,2017,4.6,HL
38887,HL (Hazardous Liquids),TX,2018,4.6,HL
38887,HL (Hazardous Liquids),TX,2019,4.62,HL
38887,HL (Hazardous Liquids),TX,2020,4.62,HL
38887,HL (Hazardous Liquids),TX,2021,4.62,HL
38888,GT (Gas Transmission),N/A,2013,0,GT
38888,GT (Gas Transmission),N/A,2014,0,GT
38888,GT (Gas Transmission),N/A,2015,0,GT
38888,GT (Gas Transmission),N/A,2016,0,GT
38888,GT (Gas Transmission),TX,2013,0,GT
38888,GT (Gas Transmission),TX,2014,0,GT
38888,GT (Gas Transmission),TX,2015,0,GT
38888,GT (Gas Transmission),TX,2016,0,GT
38889,GT (Gas Transmission),N/A,2011,0,GT
38889,GT (Gas Transmission),N/A,2012,0,GT
38889,GT (Gas Transmission),N/A,2013,0,GT
38889,GT (Gas Transmission),N/A,2014,0,GT
38889,GT (Gas Transmission),N/A,2015,0,GT
38889,GT (Gas Transmission),N/A,2016,0,GT
38889,GT (Gas Transmission),TX,2011,3.6,GT
38889,GT (Gas Transmission),TX,2012,3.3,GT
38889,GT (Gas Transmission),TX,2013,3.3,GT
38889,GT (Gas Transmission),TX,2014,3.3,GT
38889,GT (Gas Transmission),TX,2015,3.641,GT
38889,GT (Gas Transmission),TX,2016,0,GT
38890,GT (Gas Transmission),N/A,2010,0,GT
38890,GT (Gas Transmission),N/A,2011,0,GT
38890,GT (Gas Transmission),N/A,2012,0,GT
38890,GT (Gas Transmission),N/A,2013,0,GT
38890,GT (Gas Transmission),TX,2010,0,GT
38890,GT (Gas Transmission),TX,2011,0,GT
38890,GT (Gas Transmission),TX,2012,0,GT
38890,GT (Gas Transmission),TX,2013,0,GT
38891,HL (Hazardous Liquids),N/A,2012,0,HL
38891,HL (Hazardous Liquids),NJ,2012,0.25,HL
38892,GT (Gas Transmission),LA,2010,0,GT
38892,GT (Gas Transmission),LA,2011,0,GT
38892,GT (Gas Transmission),LA,2012,0,GT
38892,GT (Gas Transmission),LA,2013,0,GT
38892,GT (Gas Transmission),N/A,2010,0,GT
38892,GT (Gas Transmission),N/A,2011,0,GT
38892,GT (Gas Transmission),N/A,2012,0,GT
38892,GT (Gas Transmission),N/A,2013,0,GT
38893,HL (Hazardous Liquids),AK,2016,22.15,HL
38893,HL (Hazardous Liquids),AK,2017,22.25,HL
38893,HL (Hazardous Liquids),AK,2018,22.25,HL
38893,HL (Hazardous Liquids),AK,2019,22.26,HL
38893,HL (Hazardous Liquids),AK,2020,22.26,HL
38893,HL (Hazardous Liquids),AK,2021,22.26,HL
38893,HL (Hazardous Liquids),N/A,2016,0,HL
38893,HL (Hazardous Liquids),N/A,2017,0,HL
38893,HL (Hazardous Liquids),N/A,2018,0,HL
38893,HL (Hazardous Liquids),N/A,2019,0,HL
38893,HL (Hazardous Liquids),N/A,2020,0,HL
38893,HL (Hazardous Liquids),N/A,2021,0,HL
38894,HL (Hazardous Liquids),N/A,2012,0,HL
38894,HL (Hazardous Liquids),N/A,2013,0,HL
38894,HL (Hazardous Liquids),N/A,2014,0,HL
38894,HL (Hazardous Liquids),N/A,2015,0,HL
38894,HL (Hazardous Liquids),N/A,2016,0,HL
38894,HL (Hazardous Liquids),N/A,2017,0,HL
38894,HL (Hazardous Liquids),N/A,2018,0,HL
38894,HL (Hazardous Liquids),N/A,2019,0,HL
38894,HL (Hazardous Liquids),N/A,2020,0,HL
38894,HL (Hazardous Liquids),N/A,2021,0,HL
38894,HL (Hazardous Liquids),WY,2012,44.57,HL
38894,HL (Hazardous Liquids),WY,2013,45.275,HL
38894,HL (Hazardous Liquids),WY,2014,44.58,HL
38894,HL (Hazardous Liquids),WY,2015,44.58,HL
38894,HL (Hazardous Liquids),WY,2016,44.57,HL
38894,HL (Hazardous Liquids),WY,2017,44.58,HL
38894,HL (Hazardous Liquids),WY,2018,44.58,HL
38894,HL (Hazardous Liquids),WY,2019,44.58,HL
38894,HL (Hazardous Liquids),WY,2020,44.58,HL
38894,HL (Hazardous Liquids),WY,2021,44.58,HL
38895,HL (Hazardous Liquids),N/A,2012,0,HL
38895,HL (Hazardous Liquids),N/A,2013,0,HL
38895,HL (Hazardous Liquids),N/A,2014,0,HL
38895,HL (Hazardous Liquids),N/A,2015,0,HL
38895,HL (Hazardous Liquids),N/A,2016,0,HL
38895,HL (Hazardous Liquids),N/A,2017,0,HL
38895,HL (Hazardous Liquids),N/A,2018,0,HL
38895,HL (Hazardous Liquids),N/A,2019,0,HL
38895,HL (Hazardous Liquids),N/A,2020,0,HL
38895,HL (Hazardous Liquids),N/A,2021,0,HL
38895,HL (Hazardous Liquids),NC,2017,3.85,HL
38895,HL (Hazardous Liquids),NC,2018,3.79,HL
38895,HL (Hazardous Liquids),NC,2019,3.8,HL
38895,HL (Hazardous Liquids),NC,2020,3.8,HL
38895,HL (Hazardous Liquids),NC,2021,3.8,HL
38895,HL (Hazardous Liquids),VA,2012,0,HL
38895,HL (Hazardous Liquids),VA,2013,0,HL
38895,HL (Hazardous Liquids),VA,2014,0,HL
38895,HL (Hazardous Liquids),VA,2015,0,HL
38895,HL (Hazardous Liquids),VA,2016,0,HL
38895,HL (Hazardous Liquids),VA,2017,0,HL
38895,HL (Hazardous Liquids),VA,2018,0,HL
38895,HL (Hazardous Liquids),VA,2019,0,HL
38895,HL (Hazardous Liquids),VA,2020,0,HL
38895,HL (Hazardous Liquids),VA,2021,0,HL
38897,GT (Gas Transmission),N/A,2011,0,GT
38897,GT (Gas Transmission),N/A,2012,0,GT
38897,GT (Gas Transmission),N/A,2013,0,GT
38897,GT (Gas Transmission),N/A,2014,0,GT
38897,GT (Gas Transmission),N/A,2015,0,GT
38897,GT (Gas Transmission),N/A,2016,0,GT
38897,GT (Gas Transmission),N/A,2017,0,GT
38897,GT (Gas Transmission),N/A,2018,0,GT
38897,GT (Gas Transmission),N/A,2019,0,GT
38897,GT (Gas Transmission),N/A,2020,0,GT
38897,GT (Gas Transmission),N/A,2021,0,GT
38897,GT (Gas Transmission),TX,2011,1.8,GT
38897,GT (Gas Transmission),TX,2012,2.99,GT
38897,GT (Gas Transmission),TX,2013,4.357,GT
38897,GT (Gas Transmission),TX,2014,6.654,GT
38897,GT (Gas Transmission),TX,2015,6.654,GT
38897,GT (Gas Transmission),TX,2016,6.654,GT
38897,GT (Gas Transmission),TX,2017,9.093,GT
38897,GT (Gas Transmission),TX,2018,18.349,GT
38897,GT (Gas Transmission),TX,2019,9.098,GT
38897,GT (Gas Transmission),TX,2020,9.098,GT
38897,GT (Gas Transmission),TX,2021,9.098,GT
38897,GT (Gas Transmission),WI,2012,5.736,GT
38897,GT (Gas Transmission),WI,2013,5.736,GT
38897,GT (Gas Transmission),WI,2014,5.736,GT
38897,GT (Gas Transmission),WI,2015,8.66,GT
38897,GT (Gas Transmission),WI,2016,8.66,GT
38897,GT (Gas Transmission),WI,2017,8.66,GT
38897,GT (Gas Transmission),WI,2018,8.58,GT
38897,GT (Gas Transmission),WI,2019,8.573,GT
38897,GT (Gas Transmission),WI,2020,8.586,GT
38897,GT (Gas Transmission),WI,2021,8.586,GT
38898,GT (Gas Transmission),N/A,2012,0,GT
38898,GT (Gas Transmission),N/A,2013,0,GT
38898,GT (Gas Transmission),N/A,2014,0,GT
38898,GT (Gas Transmission),N/A,2015,0,GT
38898,GT (Gas Transmission),N/A,2016,0,GT
38898,GT (Gas Transmission),N/A,2017,0,GT
38898,GT (Gas Transmission),N/A,2018,0,GT
38898,GT (Gas Transmission),N/A,2019,0,GT
38898,GT (Gas Transmission),N/A,2020,0,GT
38898,GT (Gas Transmission),N/A,2021,0,GT
38898,GT (Gas Transmission),PA,2012,0,GT
38898,GT (Gas Transmission),PA,2013,0,GT
38898,GT (Gas Transmission),PA,2014,0,GT
38898,GT (Gas Transmission),PA,2015,0,GT
38898,GT (Gas Transmission),PA,2016,0,GT
38898,GT (Gas Transmission),PA,2017,0,GT
38898,GT (Gas Transmission),PA,2018,0,GT
38898,GT (Gas Transmission),PA,2019,0,GT
38898,GT (Gas Transmission),PA,2020,0,GT
38898,GT (Gas Transmission),PA,2021,0,GT
38898,GT (Gas Transmission),WV,2016,0,GT
38898,GT (Gas Transmission),WV,2017,0,GT
38898,GT (Gas Transmission),WV,2018,0,GT
38898,GT (Gas Transmission),WV,2019,0,GT
38898,GT (Gas Transmission),WV,2020,0,GT
38898,GT (Gas Transmission),WV,2021,0,GT
38899,HL (Hazardous Liquids),CA,2010,0.28,HL
38899,HL (Hazardous Liquids),CA,2011,0.28,HL
38899,HL (Hazardous Liquids),CA,2012,0.28,HL
38899,HL (Hazardous Liquids),CA,2013,2.12,HL
38899,HL (Hazardous Liquids),CA,2014,2.12,HL
38899,HL (Hazardous Liquids),CA,2015,2.12,HL
38899,HL (Hazardous Liquids),CA,2016,2.12,HL
38899,HL (Hazardous Liquids),CA,2017,0.44,HL
38899,HL (Hazardous Liquids),CA,2018,0.44,HL
38899,HL (Hazardous Liquids),N/A,2010,0,HL
38899,HL (Hazardous Liquids),N/A,2011,0,HL
38899,HL (Hazardous Liquids),N/A,2012,0,HL
38899,HL (Hazardous Liquids),N/A,2013,0,HL
38899,HL (Hazardous Liquids),N/A,2014,0,HL
38899,HL (Hazardous Liquids),N/A,2015,0,HL
38899,HL (Hazardous Liquids),N/A,2016,0,HL
38899,HL (Hazardous Liquids),N/A,2017,0,HL
38899,HL (Hazardous Liquids),N/A,2018,0,HL
38900,GT (Gas Transmission),N/A,2010,0,GT
38900,GT (Gas Transmission),N/A,2011,0,GT
38900,GT (Gas Transmission),N/A,2012,0,GT
38900,GT (Gas Transmission),NC,2010,2.25,GT
38900,GT (Gas Transmission),NC,2011,2.25,GT
38900,GT (Gas Transmission),NC,2012,2.25,GT
38901,GT (Gas Transmission),LA,2013,14.5,GT
38901,GT (Gas Transmission),LA,2014,14.5,GT
38901,GT (Gas Transmission),LA,2015,14.5,GT
38901,GT (Gas Transmission),LA,2016,14.5,GT
38901,GT (Gas Transmission),LA,2017,14.3,GT
38901,GT (Gas Transmission),LA,2018,14.3,GT
38901,GT (Gas Transmission),LA,2019,14.3,GT
38901,GT (Gas Transmission),LA,2020,14.5,GT
38901,GT (Gas Transmission),LA,2021,14.84,GT
38901,GT (Gas Transmission),N/A,2013,0,GT
38901,GT (Gas Transmission),N/A,2014,0,GT
38901,GT (Gas Transmission),N/A,2015,0,GT
38901,GT (Gas Transmission),N/A,2016,0,GT
38901,GT (Gas Transmission),N/A,2017,0,GT
38901,GT (Gas Transmission),N/A,2018,0,GT
38901,GT (Gas Transmission),N/A,2019,0,GT
38901,GT (Gas Transmission),N/A,2020,0,GT
38901,GT (Gas Transmission),N/A,2021,0,GT
38902,GT (Gas Transmission),LA,2012,401.456,GT
38902,GT (Gas Transmission),LA,2013,401.456,GT
38902,GT (Gas Transmission),LA,2014,422.444,GT
38902,GT (Gas Transmission),LA,2015,422.444,GT
38902,GT (Gas Transmission),LA,2016,250.94,GT
38902,GT (Gas Transmission),LA,2017,208.76,GT
38902,GT (Gas Transmission),LA,2018,188.36,GT
38902,GT (Gas Transmission),LA,2019,188.36,GT
38902,GT (Gas Transmission),LA,2020,188.36,GT
38902,GT (Gas Transmission),LA,2021,188.36,GT
38902,GT (Gas Transmission),N/A,2012,0,GT
38902,GT (Gas Transmission),N/A,2013,0,GT
38902,GT (Gas Transmission),N/A,2014,0,GT
38902,GT (Gas Transmission),N/A,2015,0,GT
38902,GT (Gas Transmission),N/A,2016,0,GT
38902,GT (Gas Transmission),N/A,2017,0,GT
38902,GT (Gas Transmission),N/A,2018,0,GT
38902,GT (Gas Transmission),N/A,2019,0,GT
38902,GT (Gas Transmission),N/A,2020,0,GT
38902,GT (Gas Transmission),N/A,2021,0,GT
38902,GT (Gas Transmission),OCSG,2016,167.01,GT
38902,GT (Gas Transmission),OCSG,2017,134.47,GT
38902,GT (Gas Transmission),OCSG,2018,155.64,GT
38902,GT (Gas Transmission),OCSG,2019,155.64,GT
38902,GT (Gas Transmission),OCSG,2020,155.64,GT
38902,GT (Gas Transmission),OCSG,2021,155.64,GT
38903,HL (Hazardous Liquids),KS,2012,2.84,HL
38903,HL (Hazardous Liquids),KS,2013,2.84,HL
38903,HL (Hazardous Liquids),KS,2014,2.84,HL
38903,HL (Hazardous Liquids),N/A,2012,0,HL
38903,HL (Hazardous Liquids),N/A,2013,0,HL
38903,HL (Hazardous Liquids),N/A,2014,0,HL
38904,GT (Gas Transmission),AL,2012,22.6,GT
38904,GT (Gas Transmission),AL,2013,22.6,GT
38904,GT (Gas Transmission),AL,2014,22.6,GT
38904,GT (Gas Transmission),AL,2015,22.6,GT
38904,GT (Gas Transmission),AL,2016,22.6,GT
38904,GT (Gas Transmission),AL,2017,22.6,GT
38904,GT (Gas Transmission),AL,2018,22.6,GT
38904,GT (Gas Transmission),AL,2019,22.6,GT
38904,GT (Gas Transmission),AL,2020,22.6,GT
38904,GT (Gas Transmission),AL,2021,22.6,GT
38904,GT (Gas Transmission),N/A,2012,0,GT
38904,GT (Gas Transmission),N/A,2013,0,GT
38904,GT (Gas Transmission),N/A,2014,0,GT
38904,GT (Gas Transmission),N/A,2015,0,GT
38904,GT (Gas Transmission),N/A,2016,0,GT
38904,GT (Gas Transmission),N/A,2017,0,GT
38904,GT (Gas Transmission),N/A,2018,0,GT
38904,GT (Gas Transmission),N/A,2019,0,GT
38904,GT (Gas Transmission),N/A,2020,0,GT
38904,GT (Gas Transmission),N/A,2021,0,GT
38905,GT (Gas Transmission),N/A,2012,0,GT
38905,GT (Gas Transmission),N/A,2013,0,GT
38905,GT (Gas Transmission),N/A,2014,0,GT
38905,GT (Gas Transmission),N/A,2015,0,GT
38905,GT (Gas Transmission),PA,2012,0,GT
38905,GT (Gas Transmission),PA,2013,0,GT
38905,GT (Gas Transmission),PA,2014,0,GT
38905,GT (Gas Transmission),PA,2015,0,GT
38906,GD (Gas Distribution),IA,2012,103,GD
38906,GD (Gas Distribution),IA,2013,103,GD
38906,GD (Gas Distribution),IA,2014,103.1,GD
38906,GD (Gas Distribution),IA,2015,103.1,GD
38906,GD (Gas Distribution),IA,2016,110.585,GD
38906,GD (Gas Distribution),IA,2017,110.645,GD
38906,GD (Gas Distribution),IA,2018,110.664,GD
38906,GD (Gas Distribution),IA,2019,110.986,GD
38906,GD (Gas Distribution),IA,2020,111.249,GD
38906,GD (Gas Distribution),IA,2021,111.346,GD
38906,GD (Gas Distribution),IL,2012,695,GD
38906,GD (Gas Distribution),IL,2013,695.4,GD
38906,GD (Gas Distribution),IL,2014,698.397,GD
38906,GD (Gas Distribution),IL,2015,706.55,GD
38906,GD (Gas Distribution),IL,2016,708.801,GD
38906,GD (Gas Distribution),IL,2017,708.7,GD
38906,GD (Gas Distribution),IL,2018,708.883,GD
38906,GD (Gas Distribution),IL,2019,718.776,GD
38906,GD (Gas Distribution),IL,2020,720.251,GD
38906,GD (Gas Distribution),IL,2021,753.409,GD
38906,GD (Gas Distribution),MO,2012,1997,GD
38906,GD (Gas Distribution),MO,2013,1997.4,GD
38906,GD (Gas Distribution),MO,2014,2005.334,GD
38906,GD (Gas Distribution),MO,2015,2014.304,GD
38906,GD (Gas Distribution),MO,2016,2020.304,GD
38906,GD (Gas Distribution),MO,2017,2041.095,GD
38906,GD (Gas Distribution),MO,2018,2043.819,GD
38906,GD (Gas Distribution),MO,2019,2045.084,GD
38906,GD (Gas Distribution),MO,2020,2051.711,GD
38906,GD (Gas Distribution),MO,2021,2056.469,GD
38906,GT (Gas Transmission),IA,2012,40.66,GT
38906,GT (Gas Transmission),IA,2013,40.66,GT
38906,GT (Gas Transmission),IA,2014,40.66,GT
38906,GT (Gas Transmission),IA,2015,40.66,GT
38906,GT (Gas Transmission),IA,2016,32.92,GT
38906,GT (Gas Transmission),IA,2017,32.92,GT
38906,GT (Gas Transmission),IA,2018,32.92,GT
38906,GT (Gas Transmission),IA,2019,32.92,GT
38906,GT (Gas Transmission),IA,2020,32.92,GT
38906,GT (Gas Transmission),IA,2021,32.92,GT
38906,GT (Gas Transmission),IL,2012,7.67,GT
38906,GT (Gas Transmission),IL,2013,7.67,GT
38906,GT (Gas Transmission),IL,2014,7.67,GT
38906,GT (Gas Transmission),IL,2015,7.67,GT
38906,GT (Gas Transmission),IL,2016,7.67,GT
38906,GT (Gas Transmission),IL,2017,7.67,GT
38906,GT (Gas Transmission),IL,2018,7.67,GT
38906,GT (Gas Transmission),IL,2019,7.67,GT
38906,GT (Gas Transmission),IL,2020,7.67,GT
38906,GT (Gas Transmission),IL,2021,7.67,GT
38906,GT (Gas Transmission),MO,2012,193.03,GT
38906,GT (Gas Transmission),MO,2013,193.03,GT
38906,GT (Gas Transmission),MO,2014,178.634,GT
38906,GT (Gas Transmission),MO,2015,178.634,GT
38906,GT (Gas Transmission),MO,2016,178.634,GT
38906,GT (Gas Transmission),MO,2017,178.634,GT
38906,GT (Gas Transmission),MO,2018,178.634,GT
38906,GT (Gas Transmission),MO,2019,178.634,GT
38906,GT (Gas Transmission),MO,2020,178.634,GT
38906,GT (Gas Transmission),MO,2021,178.634,GT
38906,GT (Gas Transmission),N/A,2012,0,GT
38906,GT (Gas Transmission),N/A,2013,0,GT
38906,GT (Gas Transmission),N/A,2014,0,GT
38906,GT (Gas Transmission),N/A,2015,0,GT
38906,GT (Gas Transmission),N/A,2016,0,GT
38906,GT (Gas Transmission),N/A,2017,0,GT
38906,GT (Gas Transmission),N/A,2018,0,GT
38906,GT (Gas Transmission),N/A,2019,0,GT
38906,GT (Gas Transmission),N/A,2020,0,GT
38906,GT (Gas Transmission),N/A,2021,0,GT
38907,GT (Gas Transmission),IL,2012,5.45,GT
38907,GT (Gas Transmission),IL,2013,5.45,GT
38907,GT (Gas Transmission),IL,2014,5.45,GT
38907,GT (Gas Transmission),IL,2015,5.45,GT
38907,GT (Gas Transmission),IL,2016,5.45,GT
38907,GT (Gas Transmission),IL,2017,5.45,GT
38907,GT (Gas Transmission),IL,2018,5.45,GT
38907,GT (Gas Transmission),IL,2019,5.45,GT
38907,GT (Gas Transmission),IL,2020,5.45,GT
38907,GT (Gas Transmission),IL,2021,5.45,GT
38907,GT (Gas Transmission),N/A,2012,0,GT
38907,GT (Gas Transmission),N/A,2013,0,GT
38907,GT (Gas Transmission),N/A,2014,0,GT
38907,GT (Gas Transmission),N/A,2015,0,GT
38907,GT (Gas Transmission),N/A,2016,0,GT
38907,GT (Gas Transmission),N/A,2017,0,GT
38907,GT (Gas Transmission),N/A,2018,0,GT
38907,GT (Gas Transmission),N/A,2019,0,GT
38907,GT (Gas Transmission),N/A,2020,0,GT
38907,GT (Gas Transmission),N/A,2021,0,GT
38908,GT (Gas Transmission),IL,2012,4.68,GT
38908,GT (Gas Transmission),IL,2013,4.68,GT
38908,GT (Gas Transmission),IL,2014,4.68,GT
38908,GT (Gas Transmission),IL,2015,4.68,GT
38908,GT (Gas Transmission),IL,2016,4.68,GT
38908,GT (Gas Transmission),IL,2017,4.68,GT
38908,GT (Gas Transmission),IL,2018,4.68,GT
38908,GT (Gas Transmission),IL,2019,4.68,GT
38908,GT (Gas Transmission),IL,2020,4.68,GT
38908,GT (Gas Transmission),IL,2021,4.68,GT
38908,GT (Gas Transmission),N/A,2012,0,GT
38908,GT (Gas Transmission),N/A,2013,0,GT
38908,GT (Gas Transmission),N/A,2014,0,GT
38908,GT (Gas Transmission),N/A,2015,0,GT
38908,GT (Gas Transmission),N/A,2016,0,GT
38908,GT (Gas Transmission),N/A,2017,0,GT
38908,GT (Gas Transmission),N/A,2018,0,GT
38908,GT (Gas Transmission),N/A,2019,0,GT
38908,GT (Gas Transmission),N/A,2020,0,GT
38908,GT (Gas Transmission),N/A,2021,0,GT
38909,GT (Gas Transmission),IL,2012,0.22,GT
38909,GT (Gas Transmission),IL,2013,0.22,GT
38909,GT (Gas Transmission),IL,2014,0.22,GT
38909,GT (Gas Transmission),IL,2015,0.22,GT
38909,GT (Gas Transmission),IL,2016,0.22,GT
38909,GT (Gas Transmission),IL,2017,0.44,GT
38909,GT (Gas Transmission),IL,2018,0.44,GT
38909,GT (Gas Transmission),IL,2019,0.47,GT
38909,GT (Gas Transmission),IL,2020,0.47,GT
38909,GT (Gas Transmission),IL,2021,0.47,GT
38909,GT (Gas Transmission),N/A,2012,0,GT
38909,GT (Gas Transmission),N/A,2013,0,GT
38909,GT (Gas Transmission),N/A,2014,0,GT
38909,GT (Gas Transmission),N/A,2015,0,GT
38909,GT (Gas Transmission),N/A,2016,0,GT
38909,GT (Gas Transmission),N/A,2017,0,GT
38909,GT (Gas Transmission),N/A,2018,0,GT
38909,GT (Gas Transmission),N/A,2019,0,GT
38909,GT (Gas Transmission),N/A,2020,0,GT
38909,GT (Gas Transmission),N/A,2021,0,GT
38910,GD (Gas Distribution),PA,2014,1.77,GD
38910,GD (Gas Distribution),PA,2015,1.76,GD
38910,GD (Gas Distribution),PA,2016,1.76,GD
38910,GD (Gas Distribution),PA,2017,1.76,GD
38910,GD (Gas Distribution),PA,2018,1.76,GD
38910,GT (Gas Transmission),N/A,2012,0,GT
38910,GT (Gas Transmission),N/A,2013,0,GT
38910,GT (Gas Transmission),N/A,2014,0,GT
38910,GT (Gas Transmission),N/A,2015,0,GT
38910,GT (Gas Transmission),N/A,2016,0,GT
38910,GT (Gas Transmission),N/A,2017,0,GT
38910,GT (Gas Transmission),N/A,2018,0,GT
38910,GT (Gas Transmission),N/A,2019,0,GT
38910,GT (Gas Transmission),N/A,2020,0,GT
38910,GT (Gas Transmission),N/A,2021,0,GT
38910,GT (Gas Transmission),PA,2012,16.904,GT
38910,GT (Gas Transmission),PA,2013,8.864,GT
38910,GT (Gas Transmission),PA,2014,12.33,GT
38910,GT (Gas Transmission),PA,2015,12.39,GT
38910,GT (Gas Transmission),PA,2016,10.19,GT
38910,GT (Gas Transmission),PA,2017,8.28,GT
38910,GT (Gas Transmission),PA,2018,4.37,GT
38910,GT (Gas Transmission),PA,2019,4.37,GT
38910,GT (Gas Transmission),PA,2020,4.07,GT
38910,GT (Gas Transmission),PA,2021,4.07,GT
38910,GT (Gas Transmission),VA,2013,1.54,GT
38910,GT (Gas Transmission),VA,2014,2.23,GT
38910,GT (Gas Transmission),VA,2015,2.23,GT
38910,GT (Gas Transmission),VA,2016,0.96,GT
38910,GT (Gas Transmission),VA,2017,0.96,GT
38910,GT (Gas Transmission),VA,2018,0.96,GT
38910,GT (Gas Transmission),VA,2019,0.91,GT
38910,GT (Gas Transmission),VA,2020,0.91,GT
38910,GT (Gas Transmission),VA,2021,0.91,GT
38910,GT (Gas Transmission),WV,2013,0,GT
38910,GT (Gas Transmission),WV,2014,0,GT
38910,GT (Gas Transmission),WV,2015,0,GT
38910,GT (Gas Transmission),WV,2016,0,GT
38910,GT (Gas Transmission),WV,2017,0,GT
38910,GT (Gas Transmission),WV,2018,0,GT
38910,GT (Gas Transmission),WV,2019,0,GT
38910,GT (Gas Transmission),WV,2020,0,GT
38910,GT (Gas Transmission),WV,2021,0,GT
38912,GT (Gas Transmission),N/A,2011,0,GT
38912,GT (Gas Transmission),N/A,2012,0,GT
38912,GT (Gas Transmission),N/A,2013,0,GT
38912,GT (Gas Transmission),N/A,2014,0,GT
38912,GT (Gas Transmission),N/A,2015,0,GT
38912,GT (Gas Transmission),N/A,2016,0,GT
38912,GT (Gas Transmission),N/A,2017,0,GT
38912,GT (Gas Transmission),N/A,2018,0,GT
38912,GT (Gas Transmission),N/A,2019,0,GT
38912,GT (Gas Transmission),N/A,2020,0,GT
38912,GT (Gas Transmission),TX,2011,0,GT
38912,GT (Gas Transmission),TX,2012,0,GT
38912,GT (Gas Transmission),TX,2013,0,GT
38912,GT (Gas Transmission),TX,2014,0,GT
38912,GT (Gas Transmission),TX,2015,0,GT
38912,GT (Gas Transmission),TX,2016,0,GT
38912,GT (Gas Transmission),TX,2017,0,GT
38912,GT (Gas Transmission),TX,2018,0,GT
38912,GT (Gas Transmission),TX,2019,0,GT
38912,GT (Gas Transmission),TX,2020,0,GT
38913,HL (Hazardous Liquids),N/A,2013,0,HL
38913,HL (Hazardous Liquids),N/A,2014,0,HL
38913,HL (Hazardous Liquids),N/A,2015,0,HL
38913,HL (Hazardous Liquids),N/A,2016,0,HL
38913,HL (Hazardous Liquids),N/A,2017,0,HL
38913,HL (Hazardous Liquids),ND,2013,14.8,HL
38913,HL (Hazardous Liquids),ND,2014,49,HL
38913,HL (Hazardous Liquids),ND,2015,60.39,HL
38913,HL (Hazardous Liquids),ND,2016,61.73,HL
38913,HL (Hazardous Liquids),ND,2017,63.63,HL
38914,GT (Gas Transmission),N/A,2013,0,GT
38914,GT (Gas Transmission),N/A,2014,0,GT
38914,GT (Gas Transmission),N/A,2015,0,GT
38914,GT (Gas Transmission),N/A,2016,0,GT
38914,GT (Gas Transmission),N/A,2017,0,GT
38914,GT (Gas Transmission),N/A,2018,0,GT
38914,GT (Gas Transmission),N/A,2019,0,GT
38914,GT (Gas Transmission),N/A,2020,0,GT
38914,GT (Gas Transmission),N/A,2021,0,GT
38914,GT (Gas Transmission),NH,2013,2,GT
38914,GT (Gas Transmission),NH,2014,2,GT
38914,GT (Gas Transmission),NH,2015,2,GT
38914,GT (Gas Transmission),NH,2016,2,GT
38914,GT (Gas Transmission),NH,2017,2,GT
38914,GT (Gas Transmission),NH,2018,1.8,GT
38914,GT (Gas Transmission),NH,2019,1.8,GT
38914,GT (Gas Transmission),NH,2020,1.8,GT
38914,GT (Gas Transmission),NH,2021,1.8,GT
38915,HL (Hazardous Liquids),N/A,2011,0,HL
38915,HL (Hazardous Liquids),N/A,2012,0,HL
38915,HL (Hazardous Liquids),N/A,2013,0,HL
38915,HL (Hazardous Liquids),N/A,2014,0,HL
38915,HL (Hazardous Liquids),N/A,2015,0,HL
38915,HL (Hazardous Liquids),TX,2011,25.39,HL
38915,HL (Hazardous Liquids),TX,2012,25.39,HL
38915,HL (Hazardous Liquids),TX,2013,25.39,HL
38915,HL (Hazardous Liquids),TX,2014,25.39,HL
